I_RX,Q_RX
-0.000403653657617099,0.000451656177359279
-0.000125498447825346,-0.000372948495083862
-0.000390507109390939,0.000454168899445336
-0.000385629428254074,0.000446244074510206
-0.000393996802767159,-0.000335301108345136
0.000129439584753782,-0.000157064943917696
-0.000130613474298243,0.000144781968960403
0.00038629068126519,7.764722802258e-05
-0.00038751474809874,0.000176630852816015
-0.000401097894414441,0.000448063806449847
-0.00012458313547123,0.000412492497626843
-0.000397356708627417,0.000452526219522893
0.000389813369330838,0.00033968846595673
-0.000134379536928229,-0.000120290982766946
-0.000135882749999679,0.000135300029464242
0.000131002556508655,-0.000164628158091867
-0.000142433351855084,0.000417996891748601
-0.000136751859605874,0.000137637602034552
0.000391781331608727,0.000344049506624698
-0.000123115173715309,0.00040841523112847
0.000413582105329457,-0.00044456387123693
-0.000396562851257484,-9.42090603336726e-05
-0.000404979503141646,0.000442814606241731
0.000398991177124785,8.07944764693273e-05
-0.000398408685328228,-0.000334694304923646
-0.000134382829051777,0.000412874601087452
0.000390275322567447,-0.000188535623714913
-0.000129472754153308,-0.000386528611815696
-0.000139718064230536,-0.00039696193883862
0.000138413606451578,0.000376660311723343
0.000120611586002728,-0.000412382078105252
0.000416030390066486,0.000330119264114482
-0.000400848664180302,-7.5057141260172e-05
-0.000390788155219668,-0.000334441898455583
0.00013367965388294,0.000100860809286549
-0.000393966775066084,-7.7004874908742e-05
0.000132460729340203,0.000370071438955691
-0.000144285844731732,-0.000109399628460426
-0.000132203280094848,-0.000378723962911121
0.000127635281128749,-0.000422237123538515
0.000387022467364564,7.34137994951222e-05
0.000133585217507006,-0.000424814932784701
-0.000403827390955671,-0.000349623774370163
-0.000144732678198765,0.000152380698310975
0.000131391636983992,0.00036438053117781
0.000389078874833768,6.7600317823154e-05
0.000128808009291211,0.000104361402803565
-0.000397499512001692,0.000441043853935999
0.000117060541146487,-0.000145894180193365
0.000382876342146664,6.67680442668272e-05
-0.000128636166312056,0.000407614398641127
-0.000133422916550667,-0.000380818426716862
-0.00012404152262472,0.000396480847408061
0.000111583281125336,0.000118081687885126
0.000391030339514635,-0.000452755551964243
-0.000126655092297864,0.000407328579625394
-0.000141934617740112,0.000146514566691875
0.000150502227579925,0.000375398286074491
-0.000389434958693946,0.000445489693158188
-0.000129739075977096,0.000146036964274722
-0.000412142441266962,-0.000349820105215463
-0.000409436061442477,0.000195142457752055
0.00039890298611356,0.000327922450122784
-0.00012789057479364,0.000145750510213677
0.000388437671700777,-0.000454768909918896
-0.000126391988076463,0.000154221935422719
-0.00039262283911713,0.000461819788257438
0.00038961667937539,-0.000442531315794338
0.000145942504619291,0.000371667205384557
-0.000141377130440594,0.000143072172293949
-0.000138084378305148,-0.000118375261242888
-0.000131134527479449,0.00040100212141675
0.000135269213056964,0.000376258089119197
-0.000125966788545794,0.000136727873383024
-0.00013583687632469,-0.000127245385166901
-0.000396179909717513,0.0004494482260466
-0.000132977405843303,-0.000121767175685491
-0.000138493212811594,-0.00011170811460974
0.000384483233266661,-0.0001783862193234
-0.000140764891457441,0.000136485800058024
-0.000410610353993425,-7.82330138336305e-05
-0.00014716678396759,0.000149630075815064
-0.000144399869258333,0.000144118483666961
0.000403863036687165,7.84203880859652e-05
-0.00038298771582505,-0.000332608798696519
0.000132431573767448,0.000367907659144902
0.000379439441298886,7.71997521806206e-05
-0.00040607607562686,0.00045493500961744
-0.000393442092066097,0.000446359502152364
-0.000411430487526873,-7.70993576037704e-05
-0.000142556842068203,-0.000122354627617642
-0.000134991553336521,0.000148207459141042
0.000388106668882402,-0.000191610749162897
-0.000402556601460572,0.000185358298506576
-0.000119554410025749,-0.000378465302762671
-0.000409573054030595,0.000203101765288747
0.000395318194579638,7.5177488148984e-05
-0.000403586169747408,0.000199134226051646
0.000391505329271566,8.93472174731646e-05
-0.000403035030657771,0.000189312446470324
0.000147071839547261,0.000369542077687922
-0.000395557981233708,-0.000342453248860191
0.000129671161407849,-0.000151621425825966
-0.000139224298739254,0.000151346055685384
-0.000408309158345721,-0.000332106378898112
0.000141054281269121,0.000357791693375717
-0.000149255904269125,-0.00011960178419286
0.000394801925060172,-0.000176881993018416
0.000129954431286478,-0.00040880919369168
0.000127369552497131,-0.000168095160163972
0.000117672726222674,-0.000141029176763752
0.000397529207998513,-0.000181645709531752
0.000127389479223445,-0.000167556074009606
-0.000414610064134904,0.000186063011679719
-0.000400290157033843,-0.00033747755944371
0.00037000768006928,8.429963247239e-05
0.000388594357210594,0.000325694945053285
0.000397801083474476,-0.000204494185634361
-0.000132229749701116,0.000409925390329527
0.000117207957743102,0.000118622713337402
0.000131764190986253,-0.000148004848636187
-0.000140097943332925,-0.00011883270118691
-0.000121432101381382,-0.000114421121698619
-0.000135000001699838,-9.74684289584856e-05
-0.000142267099701004,0.000136860785228578
0.000384376187247623,0.000342289141921744
0.000123553180968442,-0.000416550270069635
0.000133809297126503,0.000112215829955721
0.00014055548625004,-0.000420023934273619
0.00038813820444189,7.80858293444468e-05
-0.000119933730502823,0.000405796054568567
-0.000136221464247853,-0.000381858393514506
-0.000405796549061076,0.000438967398468793
-0.000133518604236784,0.000146691365223232
-0.000410270777411416,-0.00033012503748935
0.000126739723493653,0.000104303131065436
-0.000411306350078321,-5.71105217785614e-05
-0.000390373779300637,-0.000335202377089336
0.000401335670058613,0.000347802845652549
0.000391186835326963,6.9479744049137e-05
0.000391826507091318,0.000344180857674185
-0.000401903446825832,-0.000343258423482924
0.000139955317272423,0.000105089760459414
-0.00040258259290447,0.000448585296204742
0.000404720907907133,-0.000446136740656376
-0.000395533590456659,-0.000344892401692594
0.000131999086874105,-0.000145582519117311
-0.000128793620368043,0.000404553056121364
0.000405522480895731,-0.000439385924695643
-0.000410571132023313,0.000176580745260263
0.000397193685563912,-0.000183282544833403
-0.000132670399473916,-0.000125534598111079
-0.000130684046679728,-0.000387836244958323
-0.000135737017609436,0.000140650752598773
-0.000121789043224085,-0.00038231402609851
-0.000389344757748614,-0.000326146357931048
0.000140529292317443,-0.000170276890495425
0.000396334715356132,-0.000446524804222172
-0.000398427994826467,0.000192750417544299
-0.00038979107144323,-0.000334648669039029
-0.000404224908035545,-6.98525452996735e-05
0.000398270116565565,0.000326164905381614
-0.000395814307647038,0.00044150657852185
-0.000404229183698199,-6.81804192874594e-05
-0.000390608065007925,-0.000330254638839855
-0.000130576866303381,-0.000371120600011101
-0.000139172310495209,0.000139030799926903
-0.000405256877504815,0.000454972019347563
-0.000136054578124967,-0.000111531994403607
0.000125061692917215,0.000110566715645753
0.000130781860005447,0.000372005952304396
0.000132467528658034,-0.00015889870664524
-0.00012587004327754,0.000401854171582885
-0.000398984251376363,0.000461229823923774
-0.000398772998112063,0.000200306821086003
0.000394410507945534,-0.00043671954525641
0.000149517091353777,-0.000422244976206462
-0.000400429742279412,-0.000337131435723527
-0.000126760125496559,-0.000383096611725632
0.000118391417081364,-0.000418587168438313
0.000125104193405008,-0.000402334135093276
0.00039858853815166,0.000334462077398413
0.000142299039840579,0.000375499744927741
-0.000126607881872574,0.000406993070164504
-0.000395828145540965,0.000456946203853076
-0.000406498379279513,-0.000330627030813071
0.000144127585029847,0.000362048872042985
0.000412905126334933,0.000326961358117338
0.000130209552532312,0.000368537584535383
0.000132539459514104,0.000367894173399204
-0.000141157062606584,-0.000111541095227682
-0.000140097502583892,-0.000123286282178086
0.000113926885860195,0.000104090282198811
-0.000120154676008592,-0.000115472635306143
-0.000397265794581718,-7.68890129278827e-05
0.000127241185758018,0.000107930788843988
-0.000393190860758409,-0.000332794409202046
-0.000138300436958441,0.000156716290157426
0.000390719100450595,-0.000439557839095556
-0.00014906096718267,-0.000127321488000783
0.000388111540394858,0.000342639832907814
-0.000128325509548776,-0.000392167360011469
0.000107572940121566,0.000364153749064112
0.000138156007631582,0.000377722627110409
-0.00014932927064554,-0.000107330985277702
-0.000411059928250415,-0.000336764340091459
-0.00012947244804731,0.000413764119398601
-0.000405636658163697,-0.000336529815267337
0.000382056634699501,8.03588714338027e-05
0.000389815523517494,-0.000191289894962652
-0.000150831484822247,-0.000116676934934439
-0.000131616906085264,0.00040817641553742
-0.000142644465353189,-0.000382099842429141
0.000127750553906072,-0.000170885153555591
0.000118099218735444,0.00011901703780754
-0.00041330453157639,0.000181717722684968
-0.000149837680496943,-0.000129227522118043
0.00039790156691654,0.000335509652882999
-0.000401823432221793,-8.40483491013438e-05
0.000111135658302581,-0.000400516084760819
0.000404782975083138,0.000343175844834317
0.0003993965882016,-0.000457326727923236
-0.000402057870915201,-7.58513816775856e-05
-0.000126510705557433,-0.000388489314164996
0.000126165519972454,-0.00015217321806026
0.000132485594808917,-0.000420547017714036
0.000120245918639848,0.000106022599572317
-0.000144761633697696,-0.000126904450129061
-0.000402129907553204,-0.000331309010007522
0.000381374757601949,8.09847934770508e-05
-0.000406148786589056,-6.29585590991971e-05
-0.000401250783634841,0.000183487613920554
0.000377288309216269,7.47376867526545e-05
0.000397961888009728,7.5899541123701e-05
-0.00040381958865935,-8.09234051048335e-05
0.000132912768914249,-0.000423472202662196
0.00013184866417368,-0.000156203571352628
0.000137407334896817,-0.000144463826572159
-0.000115686667473442,-0.000380589708806373
0.00013974152782543,-0.000416293173209867
-0.000395081661152391,0.000182562515604328
0.000408355187914566,-0.000437428478722256
-0.000126063821898889,0.000404436768406842
