I_RX,Q_RX
-0.00412946729637732,0.00389723577457293
-0.00116831839143461,-0.00396898274779525
-0.0040240978199537,0.00391947368971762
-0.00404434002496304,0.00377263963532582
-0.00378147477390532,-0.00409197012468437
0.00141310554556456,-0.00128457208997394
-0.00141557674604997,0.00115621916479376
0.00365953907161367,0.0018138900640163
-0.00399337911389986,0.00077761212151144
-0.00453842040620267,0.00334342684500788
-0.00180644208329518,0.00377011545242005
-0.00457065043849226,0.00331518839482192
0.00312814089127599,0.00460794506836123
-0.00116673545322765,-0.00155387554336716
-0.00150214619486726,0.000985538786074932
0.00150591006436953,-0.00127823905359059
-0.00196643024347256,0.00378526240153875
-0.00153669775840549,0.000971220803562298
0.00328600507402091,0.00455495896979895
-0.00160103989702272,0.00381660140183928
0.00451273665295029,-0.003464990399077
-0.00382107299479166,-0.00184351044918062
-0.00415121712700333,0.00379382980363593
0.0039277595991584,0.00154501287363394
-0.00379649308648226,-0.00412104103963003
-0.00163387000773095,0.00387050621521893
0.00387176299490959,-0.00144183605045903
-0.00140329991983601,-0.00404913830279145
-0.00161946673963032,-0.00412450523972568
0.00116650541530896,0.00406704660424771
0.00140180779886376,-0.00393064464159282
0.00389460762623902,0.00418338093097589
-0.00378581331903885,-0.0018657919861654
-0.00322729513428785,-0.00450250783294181
0.00110579904464057,0.00142117154885252
-0.00368953510081116,-0.00191833266411976
0.000843117206260339,0.00405407655046379
-0.00116337927336056,-0.00156146565203274
-0.000561048878701407,-0.00418511355757554
0.00218998904196364,-0.00367653016128443
0.00333640305158776,0.00234510299210035
0.00214789186053334,-0.00374159625863974
-0.00315182443060312,-0.00481316083465956
-0.00170865074596677,0.000979144658125874
0.000279132074318659,0.00407202197289642
0.00356979575621781,0.00197684315756345
0.00101297762642423,0.0014689644593689
-0.00479556661115639,0.00282353230165853
0.0015061835230271,-0.000902539054501345
0.00326304030116275,0.00234158656119573
-0.00251139084002192,0.00329174675303707
7.45713280554307e-05,-0.0042474578622061
-0.00224857070007938,0.00333890845904432
0.000675329679938513,0.00161536801628489
0.00494439491059366,-0.00265087926638193
-0.00244096263495222,0.00333671061879946
-0.0017300142369391,0.000812535711408253
0.000266120181446738,0.00426797456441796
-0.00490417825061224,0.0025941704338785
-0.00159882943056796,0.000892839376877029
-0.00296373736675659,-0.00501097290276475
-0.00430375006549821,0.000435392882429869
0.0029499161069854,0.00471244790846709
-0.00155584303784815,0.000940456154469003
0.00481651508414877,-0.00287551764367512
-0.0015837392152111,0.000996664165940154
-0.00454845938789577,0.00341163169853024
0.00468772639479954,-0.00292948521222008
0.000549652597006213,0.00418302897414805
-0.00165500175371804,0.000901312293045343
-0.00106777224275212,-0.00164231907802874
-0.00223134973696363,0.00341761952465189
0.000133382598711396,0.00421062633149114
-0.00157923771871463,0.000735966720391976
-0.000909498046686348,-0.00178778764940789
-0.00482750295276263,0.00287170770124755
-0.000889123756214002,-0.00172744419846577
-0.000958242604676105,-0.00165811249853157
0.00404271662808009,-0.000169036766758629
-0.0017096599395303,0.000672163063929981
-0.00342624778168998,-0.00264375500653267
-0.00184157451854028,0.000689411483218055
-0.00182317606129994,0.000574161225779767
0.00289546863108234,0.00312653895880852
-0.00136290527901036,-0.00529104138870344
-0.000753326302352267,0.00405058681912918
0.00256580088108777,0.00308816444980756
-0.00552275571780916,0.00147482158763974
